label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
thumbs_up,0.0,0.0,0.0,0.058306962,-0.30384198,-0.04979497,0.05174529,-0.5999645,-0.06939352,0.017449673,-0.80740845,-0.086426504,-0.0263065,-0.9996521,-0.09619801,-0.080412365,-0.6013899,-0.06708366,0.17064027,-0.57926846,-0.13546726,0.17323336,-0.4818988,-0.17595422,0.09825385,-0.46713248,-0.20729533,-0.11082575,-0.44546333,-0.07840092,0.16953212,-0.41791415,-0.1359534,0.15403986,-0.3533573,-0.15908062,0.07628562,-0.3530785,-0.18777514,-0.11222169,-0.27506158,-0.09699985,0.14144899,-0.26856208,-0.15917659,0.13942605,-0.21794863,-0.16496806,0.07706373,-0.21663173,-0.17298932,-0.08774346,-0.122994326,-0.12091559,0.12334764,-0.13115917,-0.17324497,0.13710845,-0.12128245,-0.1853971,0.08782172,-0.12044512,-0.19421208
thumbs_up,0.0,0.0,0.0,0.04465059,-0.2831238,-0.06630341,0.035369568,-0.57733434,-0.09444543,-0.0008147005,-0.796552,-0.11659524,-0.056957263,-0.99837464,-0.13302778,-0.11192842,-0.5658771,-0.10333083,0.17127651,-0.5439776,-0.18011135,0.15959886,-0.46608084,-0.22445858,0.073311485,-0.46400887,-0.25855368,-0.14378832,-0.39156282,-0.110469446,0.17366691,-0.36600444,-0.17593841,0.13943735,-0.31980705,-0.19596918,0.052188065,-0.32541463,-0.22234346,-0.14078411,-0.20608751,-0.12501125,0.1444228,-0.20177653,-0.19575596,0.1310956,-0.16960858,-0.19408268,0.06735606,-0.1751865,-0.19518495,-0.112313636,-0.04007601,-0.14688279,0.10764406,-0.046179835,-0.21292032,0.11461171,-0.056499213,-0.22639081,0.0678198,-0.061460547,-0.23257196
thumbs_up,0.0,0.0,0.0,0.05252069,-0.2823424,-0.065304026,0.049922477,-0.5789856,-0.09241971,0.019140245,-0.7985068,-0.1140838,-0.032653887,-0.9994647,-0.1307103,-0.08643887,-0.57120115,-0.095380284,0.1910756,-0.5409134,-0.17139113,0.18237497,-0.4606448,-0.21753114,0.0948803,-0.46044472,-0.25284314,-0.11978662,-0.3966632,-0.10328361,0.19544381,-0.35335284,-0.1673794,0.1650207,-0.30977032,-0.19197685,0.07272168,-0.32108927,-0.22168593,-0.11944467,-0.21154588,-0.11862137,0.16476634,-0.19353803,-0.18909603,0.15738429,-0.16549468,-0.19152792,0.08999379,-0.17681123,-0.19566013,-0.094278604,-0.044165943,-0.14095107,0.1285475,-0.03778057,-0.20652282,0.14654647,-0.04895384,-0.21966809,0.105872564,-0.05776722,-0.22565243
thumbs_up,0.0,0.0,0.0,0.044929884,-0.27440846,-0.07071313,0.039832167,-0.5727604,-0.098335855,0.0072463294,-0.79545027,-0.11993602,-0.036043767,-0.9993482,-0.13692245,-0.08430696,-0.56590617,-0.09906383,0.1954492,-0.5225296,-0.17671669,0.17034596,-0.4487241,-0.22595763,0.08388098,-0.45446256,-0.26495755,-0.11724404,-0.38783965,-0.10557238,0.20061043,-0.34589323,-0.17174067,0.14572887,-0.30370072,-0.19534066,0.054230023,-0.31789345,-0.22433978,-0.11727892,-0.20266548,-0.12072874,0.17421381,-0.17943496,-0.19050103,0.14080189,-0.15143871,-0.19052379,0.07346803,-0.17480814,-0.19303778,-0.09388586,-0.035103362,-0.14479247,0.1441824,-0.030807568,-0.21071687,0.13420287,-0.041503377,-0.22649258,0.07894305,-0.054824725,-0.2346178
thumbs_up,0.0,0.0,0.0,0.047751337,-0.2809035,-0.063039675,0.037746947,-0.57822406,-0.08815085,0.00037099796,-0.7966148,-0.10805411,-0.04990967,-0.99875164,-0.121991955,-0.10639115,-0.5713039,-0.09227002,0.1681593,-0.53701645,-0.16803034,0.15726523,-0.44821742,-0.21426982,0.076010376,-0.44309688,-0.25010937,-0.14079572,-0.39978564,-0.100257486,0.16924344,-0.35906345,-0.16496989,0.13123225,-0.30400354,-0.18723683,0.04570671,-0.30829462,-0.21508567,-0.13944608,-0.21661116,-0.11609295,0.14160413,-0.19371307,-0.18454202,0.12416841,-0.15402026,-0.18535857,0.06097219,-0.16304192,-0.18900545,-0.11089484,-0.052961014,-0.1391822,0.115711674,-0.042039573,-0.20145954,0.11744766,-0.04381834,-0.21534547,0.06579671,-0.050179396,-0.22317484
thumbs_up,0.0,0.0,0.0,0.042888645,-0.2601986,-0.09511246,0.02579237,-0.55426913,-0.13630155,-0.0128467735,-0.77841175,-0.1673398,-0.05919345,-0.9982442,-0.19741051,-0.09696996,-0.4932476,-0.14783476,0.2348345,-0.42791432,-0.24198967,0.22156881,-0.37342092,-0.30814388,0.13829541,-0.379144,-0.35865283,-0.13391833,-0.2852227,-0.14896993,0.23189558,-0.22800599,-0.21603085,0.16779837,-0.20686373,-0.23981752,0.052809674,-0.2139123,-0.2751903,-0.13234086,-0.07766265,-0.15888068,0.19441082,-0.042879082,-0.22891107,0.15195483,-0.03299343,-0.21673636,0.06303229,-0.056347065,-0.21494342,-0.1092977,0.108339936,-0.18157718,0.15529498,0.117655054,-0.25057432,0.14195389,0.09398371,-0.2567163,0.080194265,0.08773379,-0.2590197
thumbs_up,0.0,0.0,0.0,0.0350985,-0.26120356,-0.10215663,0.012507324,-0.5572195,-0.14488032,-0.024663938,-0.781506,-0.17631674,-0.06534944,-0.99786013,-0.2056537,-0.10981362,-0.49818692,-0.16345099,0.2026547,-0.42825013,-0.26408693,0.18388909,-0.37036577,-0.32998314,0.09109439,-0.37638268,-0.3790398,-0.14661703,-0.28547123,-0.16249762,0.21000053,-0.2228585,-0.23698074,0.15792173,-0.20094693,-0.25887966,0.049398623,-0.20967919,-0.29047906,-0.1451433,-0.07604481,-0.17107522,0.17282344,-0.03616353,-0.25200304,0.14281459,-0.028558115,-0.24170442,0.06108664,-0.054717734,-0.23773138,-0.12238758,0.111493066,-0.19252014,0.13261299,0.12031221,-0.27031165,0.12921883,0.09715259,-0.2799045,0.07886436,0.08784736,-0.28223708
thumbs_up,0.0,0.0,0.0,0.024858965,-0.2570881,-0.11275907,-0.012643139,-0.55646706,-0.16322201,-0.04724931,-0.7832164,-0.20028582,-0.09198103,-0.9957583,-0.23532772,-0.15899386,-0.4620381,-0.18479759,0.1667974,-0.40997562,-0.29002333,0.16640045,-0.35653627,-0.359981,0.08178116,-0.35469532,-0.4122372,-0.18951596,-0.23003316,-0.1806786,0.18933856,-0.2009052,-0.25422627,0.15195367,-0.17710768,-0.2738849,0.04366862,-0.17774121,-0.30750915,-0.17696743,-0.009117067,-0.18696095,0.15680484,0.0023865476,-0.26259255,0.13545993,0.004928837,-0.24487278,0.048110235,-0.015875546,-0.24067175,-0.14521952,0.18873632,-0.20819905,0.117406316,0.16950181,-0.27931747,0.11808796,0.14579932,-0.2823025,0.064473,0.14376685,-0.2836738
thumbs_up,0.0,0.0,0.0,0.030046726,-0.25644866,-0.11309473,-0.006059496,-0.5494956,-0.16282001,-0.04899272,-0.7758253,-0.19924216,-0.09898095,-0.9950869,-0.23307419,-0.15414795,-0.46860796,-0.17867637,0.17153719,-0.4052984,-0.28347555,0.15656736,-0.3443869,-0.35366517,0.060253255,-0.34044707,-0.4080908,-0.1885161,-0.24288136,-0.17530137,0.18870486,-0.19619513,-0.25264698,0.1371541,-0.17308673,-0.27600083,0.021683846,-0.17617077,-0.31227434,-0.17904732,-0.024710452,-0.1825035,0.1600842,0.0026638752,-0.26182416,0.12561926,0.011066128,-0.24754861,0.027849177,-0.010071202,-0.24573767,-0.14809272,0.17114167,-0.20470814,0.12250719,0.17007406,-0.28183344,0.10975991,0.15049414,-0.2918953,0.038574897,0.14733988,-0.2982739
thumbs_up,0.0,0.0,0.0,0.020100765,-0.25411808,-0.12190429,-0.017764267,-0.54852146,-0.1812295,-0.060124867,-0.7741531,-0.22500065,-0.116742365,-0.9931596,-0.2685687,-0.16014169,-0.46071118,-0.20303735,0.17684224,-0.38214582,-0.31639013,0.16996975,-0.345898,-0.39991862,0.09083816,-0.3524857,-0.46251747,-0.19374467,-0.21971214,-0.19677754,0.19755043,-0.16502845,-0.2721837,0.14389691,-0.15324397,-0.30045947,0.032451853,-0.15578476,-0.34354404,-0.18400525,0.0107253045,-0.20019527,0.16263086,0.046412908,-0.27262217,0.12516381,0.045135576,-0.25328183,0.028571343,0.020557296,-0.2514563,-0.15182547,0.22286187,-0.22028583,0.12042909,0.22213873,-0.29036623,0.105935134,0.20224316,-0.29067138,0.037214104,0.2039616,-0.29151863
thumbs_up,0.0,0.0,0.0,0.024613636,-0.24970973,-0.12604278,-0.035466902,-0.5285687,-0.19741803,-0.085319266,-0.7691655,-0.2546219,-0.14539512,-0.98937094,-0.31086618,-0.18618184,-0.4387338,-0.22465633,0.12903509,-0.39060274,-0.36507666,0.16484997,-0.3617272,-0.4607229,0.10915114,-0.36559832,-0.5228819,-0.234277,-0.19269902,-0.21875888,0.1597098,-0.15763111,-0.31169128,0.15054204,-0.14996104,-0.34269074,0.04665349,-0.14061582,-0.38326418,-0.22982442,0.044472825,-0.22441956,0.13071883,0.07114636,-0.3007915,0.13362275,0.05561388,-0.2797237,0.035948064,0.034866326,-0.27770165,-0.19419686,0.26909325,-0.2482708,0.08665894,0.26596203,-0.30892095,0.119852826,0.24408928,-0.30345154,0.07252791,0.2499054,-0.3022926
thumbs_up,0.0,0.0,0.0,0.002950602,-0.25607273,-0.11716224,-0.0643172,-0.54780287,-0.17426647,-0.11678219,-0.7731711,-0.21802492,-0.17207271,-0.9850815,-0.26031584,-0.23226936,-0.48293567,-0.18127131,0.110485084,-0.40951657,-0.30747512,0.13933739,-0.3701244,-0.39916992,0.07552261,-0.37323257,-0.4621623,-0.2670942,-0.23865995,-0.1776553,0.12961738,-0.17754202,-0.26565918,0.11548884,-0.15811674,-0.2998084,0.012920797,-0.15872605,-0.34118846,-0.25650325,-0.002005666,-0.18684366,0.095024444,0.04242078,-0.2687802,0.09572985,0.038553517,-0.2550821,0.00909769,0.010652727,-0.25337645,-0.21880034,0.21509406,-0.21227707,0.061874248,0.2185658,-0.28382626,0.08627445,0.20341268,-0.28456283,0.034784492,0.20344318,-0.28332376
thumbs_up,0.0,0.0,0.0,0.017982876,-0.24762112,-0.13228987,-0.046625007,-0.53769535,-0.1956182,-0.09964159,-0.76445985,-0.24096164,-0.15758355,-0.987503,-0.28297165,-0.2013909,-0.46926242,-0.21694857,0.14390957,-0.40331343,-0.34334543,0.15477195,-0.35405254,-0.4301307,0.08044314,-0.3545772,-0.49270245,-0.2457576,-0.22970381,-0.20614457,0.16294447,-0.1803996,-0.2960607,0.123684615,-0.1515728,-0.32450587,0.009898233,-0.14791702,-0.364729,-0.24011055,0.002172352,-0.20761116,0.12883832,0.032940507,-0.2876806,0.10308331,0.03834383,-0.2689767,0.00456943,0.010509987,-0.26699966,-0.2068788,0.21828769,-0.22730559,0.08600609,0.20680247,-0.30269608,0.087476,0.19161187,-0.30872047,0.022537623,0.18956673,-0.3128424
thumbs_up,0.0,0.0,0.0,0.009939033,-0.24099845,-0.13718596,-0.043415524,-0.5465514,-0.19704759,-0.089936696,-0.7746083,-0.23856618,-0.14076637,-0.9900401,-0.27815723,-0.19203421,-0.45883635,-0.21351863,0.1655309,-0.36937854,-0.3377813,0.16383992,-0.33401963,-0.4259306,0.08901473,-0.3435444,-0.48913896,-0.23487939,-0.21576184,-0.20009871,0.18097799,-0.13584533,-0.2873162,0.12774117,-0.12510465,-0.3155467,0.010961657,-0.12690735,-0.35455978,-0.23009543,0.019457625,-0.19917293,0.13968977,0.07676841,-0.28266552,0.106641255,0.07055262,-0.2622543,0.011612848,0.03867383,-0.25503767,-0.20172107,0.23491645,-0.21658146,0.09470052,0.2524504,-0.29611272,0.090460524,0.22824684,-0.29974052,0.026815552,0.2188533,-0.298624
thumbs_up,0.0,0.0,0.0,0.012770412,-0.24906072,-0.13871816,-0.044066414,-0.55054635,-0.20643327,-0.09496092,-0.77884567,-0.25404403,-0.15225717,-0.9883381,-0.2975786,-0.19469462,-0.49324095,-0.24012531,0.1635812,-0.4116235,-0.37660843,0.18297558,-0.36544755,-0.46508065,0.12035169,-0.3593559,-0.5248511,-0.2412504,-0.24420172,-0.22718722,0.18600936,-0.17265849,-0.32589337,0.14851907,-0.15334561,-0.35075608,0.036913328,-0.15080047,-0.3851413,-0.23494388,-0.0020558687,-0.22625506,0.14869556,0.04722512,-0.31235614,0.115180135,0.045145504,-0.2838768,0.0112377405,0.017558085,-0.2718247,-0.20064354,0.22540578,-0.24427323,0.09946735,0.22679539,-0.32550865,0.09254549,0.20555158,-0.32701868,0.01917046,0.19650634,-0.3238673
thumbs_up,0.0,0.0,0.0,0.018102992,-0.2500703,-0.13017514,-0.02025639,-0.5496078,-0.19181001,-0.06615476,-0.78057206,-0.23510249,-0.107669964,-0.994184,-0.2769369,-0.16132326,-0.49533328,-0.22033222,0.17685464,-0.39641213,-0.34432453,0.18489073,-0.36665744,-0.42666832,0.12280798,-0.37756133,-0.48409227,-0.20699276,-0.2571161,-0.21104184,0.18806177,-0.16989599,-0.3035916,0.1481515,-0.15655494,-0.33250967,0.046604864,-0.1589121,-0.36997876,-0.20932186,-0.019758731,-0.2126101,0.13868918,0.049361482,-0.30036017,0.11401356,0.037136927,-0.286077,0.03129636,0.00066207466,-0.282382,-0.184304,0.20442912,-0.23038872,0.08785262,0.22134863,-0.30950177,0.086537465,0.19598703,-0.31435773,0.034210846,0.1820123,-0.31490088
thumbs_up,0.0,0.0,0.0,0.008485336,-0.2490132,-0.104604766,-0.045886744,-0.5345131,-0.16643262,-0.087237515,-0.7714449,-0.21690807,-0.1252451,-0.9921232,-0.26769438,-0.20946394,-0.4770767,-0.19942479,0.08594628,-0.40491912,-0.3360029,0.15989015,-0.3841819,-0.4311153,0.14700706,-0.39429983,-0.4915832,-0.25179985,-0.24373548,-0.20307699,0.10644814,-0.16678923,-0.30232665,0.14281139,-0.16195568,-0.33773765,0.082642995,-0.16327271,-0.37741458,-0.24772234,-0.013767413,-0.21668716,0.072024405,0.040891446,-0.30462965,0.10527827,0.02855987,-0.29276505,0.04786663,0.0034078017,-0.29123127,-0.215284,0.20033579,-0.24356848,0.04095644,0.2170081,-0.31066296,0.08554115,0.18817908,-0.30720377,0.05544131,0.1716658,-0.3041635
thumbs_up,0.0,0.0,0.0,0.023089172,-0.2392541,-0.121215135,-0.04066175,-0.5331911,-0.19041531,-0.09504861,-0.7765441,-0.24494001,-0.14866795,-0.9888843,-0.2945453,-0.20924538,-0.5009997,-0.22588746,0.10181411,-0.4484958,-0.3726743,0.13634261,-0.42221856,-0.4710318,0.10262119,-0.43459737,-0.5342541,-0.26662907,-0.2605084,-0.22454669,0.15476298,-0.18636005,-0.3393308,0.12753922,-0.16658632,-0.3732721,0.026888702,-0.16419041,-0.40920934,-0.26294905,-0.017699296,-0.23549987,0.12806638,0.044696614,-0.32392025,0.093861215,0.046612136,-0.30077934,-0.010418454,0.024562186,-0.2932768,-0.22801676,0.22328998,-0.26452821,0.077690326,0.24624221,-0.34051335,0.068087414,0.22695759,-0.34550133,-0.013585568,0.21170734,-0.3468815
thumbs_up,0.0,0.0,0.0,0.011681432,-0.23447834,-0.12927084,-0.048508838,-0.5239393,-0.19968377,-0.1004817,-0.76439697,-0.25293082,-0.14429471,-0.9895319,-0.30176803,-0.21874447,-0.47594336,-0.22885515,0.10611302,-0.38302225,-0.37984368,0.16967812,-0.36523205,-0.47981524,0.1418402,-0.395227,-0.5424968,-0.26875335,-0.2346221,-0.22153334,0.13166511,-0.13377568,-0.33117697,0.12992267,-0.13142686,-0.3632051,0.032734808,-0.14969356,-0.39935362,-0.2673252,0.0025238977,-0.22746846,0.100886665,0.08278245,-0.31624722,0.09074346,0.0668977,-0.29698002,-0.009603001,0.021108946,-0.29184824,-0.23663767,0.22673902,-0.25112614,0.0593024,0.269661,-0.32251257,0.06915104,0.24968399,-0.32438335,-0.0030819112,0.23084918,-0.32424462
thumbs_up,0.0,0.0,0.0,0.029603114,-0.24537542,-0.13648646,-0.009837718,-0.53171045,-0.20801298,-0.055919066,-0.7696404,-0.26176658,-0.104221046,-0.99455124,-0.31152496,-0.16981149,-0.47624266,-0.23482598,0.178236,-0.3867475,-0.37901646,0.19901483,-0.3593728,-0.4764531,0.14077589,-0.3771963,-0.541264,-0.21782328,-0.23350793,-0.22454807,0.19851731,-0.14761737,-0.33150554,0.1505543,-0.13417713,-0.365332,0.03510693,-0.14248592,-0.40534514,-0.21810402,0.00586822,-0.2269152,0.16219614,0.07523399,-0.31761864,0.12085352,0.07638179,-0.29825008,0.016350333,0.045175683,-0.29235864,-0.19026162,0.23631464,-0.24824362,0.10718174,0.26088378,-0.32944828,0.087906495,0.2407491,-0.33735597,0.009594009,0.2305609,-0.34004432
thumbs_up,0.0,0.0,0.0,0.01399942,-0.24536271,-0.1337998,-0.046638396,-0.5418117,-0.19942196,-0.1041643,-0.77362233,-0.24866192,-0.15657538,-0.9876631,-0.2930813,-0.20496649,-0.49235573,-0.21300113,0.13788424,-0.3852298,-0.35440215,0.16213721,-0.3361787,-0.44681734,0.08991369,-0.34884402,-0.5087799,-0.25367907,-0.2427346,-0.20373453,0.16431338,-0.13979004,-0.3131639,0.14575845,-0.116898015,-0.34504285,0.027095908,-0.12838006,-0.38109267,-0.25522688,0.0020285398,-0.20890914,0.11491907,0.08539341,-0.30592066,0.10559326,0.075508595,-0.28818098,0.00027259896,0.036607612,-0.28097212,-0.22857383,0.22696501,-0.23161454,0.065119416,0.2704033,-0.3120855,0.07299396,0.2583706,-0.31738183,-0.00062975485,0.25446874,-0.31769153
thumbs_up,0.0,0.0,0.0,0.027072407,-0.25079298,-0.118668914,-0.0042914297,-0.54078895,-0.18192321,-0.05257737,-0.77487797,-0.2299929,-0.09945059,-0.9950395,-0.2738108,-0.17607296,-0.5225285,-0.20767851,0.18245392,-0.4119098,-0.34415007,0.2071024,-0.40130606,-0.4389923,0.16604838,-0.4423933,-0.504023,-0.23264644,-0.2793935,-0.20516923,0.20578149,-0.16725199,-0.30535176,0.15001562,-0.16120854,-0.33833966,0.032208785,-0.19194815,-0.3793817,-0.23487777,-0.03161872,-0.21468514,0.16965036,0.06264799,-0.29877624,0.113886125,0.05261721,-0.27943656,0.0040419637,0.0035166144,-0.27585527,-0.20150658,0.20747802,-0.24162664,0.115320705,0.25538146,-0.3198049,0.074741095,0.22851178,-0.3287127,-0.0234453,0.20688288,-0.33336467
thumbs_up,0.0,0.0,0.0,0.02388802,-0.25573215,-0.12383448,0.00042839747,-0.54351187,-0.19385418,-0.035307404,-0.7812346,-0.2474484,-0.06848877,-0.997649,-0.29767364,-0.1676094,-0.52531457,-0.22796912,0.17612576,-0.4198863,-0.37505725,0.22689803,-0.40470496,-0.47342098,0.20200288,-0.4442768,-0.53786886,-0.22664997,-0.2764054,-0.22531267,0.2004999,-0.17065158,-0.33607367,0.19182776,-0.16585207,-0.36895183,0.09839481,-0.19057803,-0.40739226,-0.23132065,-0.02825479,-0.23487738,0.16211979,0.055938784,-0.3312115,0.15212458,0.026017983,-0.31459644,0.06888775,-0.028464727,-0.3103364,-0.20105168,0.20860074,-0.26084527,0.108606264,0.24183907,-0.34194928,0.12289874,0.19764864,-0.3474431,0.07021591,0.15670718,-0.34937212
thumbs_up,0.0,0.0,0.0,0.022555258,-0.24129471,-0.12675592,-0.022102164,-0.5319577,-0.19242857,-0.065611206,-0.76267976,-0.23925853,-0.10333312,-0.99464417,-0.28381947,-0.16962236,-0.47589925,-0.21792954,0.16936897,-0.39797994,-0.3368816,0.1702283,-0.36191788,-0.42016342,0.10312649,-0.36622113,-0.482019,-0.21613596,-0.24471924,-0.2082834,0.18676583,-0.17426662,-0.29553857,0.1400096,-0.14579085,-0.32650635,0.030468067,-0.14169301,-0.36972618,-0.21676157,-0.016159067,-0.20816912,0.14470153,0.030633036,-0.2869003,0.1067665,0.03834906,-0.27150568,0.008994649,0.010054284,-0.27321494,-0.19242318,0.20034644,-0.22479872,0.09388012,0.20539609,-0.3006671,0.08420552,0.1880949,-0.30782062,0.012398955,0.17853156,-0.31383324
thumbs_up,0.0,0.0,0.0,0.03209059,-0.2356511,-0.12903948,0.0066754417,-0.53092325,-0.1899154,-0.014220387,-0.7720156,-0.23280768,-0.04246743,-0.9990952,-0.27490768,-0.113376394,-0.48165855,-0.21429153,0.23559868,-0.40722403,-0.32489106,0.2012479,-0.35948807,-0.40705454,0.110322475,-0.35266435,-0.47314706,-0.15937676,-0.24955343,-0.20486042,0.24401426,-0.17817487,-0.2824839,0.16653909,-0.16256341,-0.31334636,0.05140329,-0.16541062,-0.36010718,-0.16152498,-0.020118486,-0.20493416,0.20322433,0.034940615,-0.27223185,0.14070918,0.040795404,-0.25259948,0.031428393,0.008579731,-0.2545747,-0.13860661,0.1962661,-0.22392732,0.14218634,0.21366906,-0.29481363,0.110763185,0.19342238,-0.30227727,0.02646245,0.17499891,-0.31083164
thumbs_up,0.0,0.0,0.0,0.021676416,-0.23795086,-0.11730031,-0.011353344,-0.53134453,-0.17185485,-0.038064033,-0.76822364,-0.21320784,-0.05488304,-0.99849033,-0.25260386,-0.13954473,-0.47112375,-0.17903075,0.205765,-0.40840355,-0.2854444,0.17685764,-0.356336,-0.35815117,0.08468205,-0.36063746,-0.41686466,-0.18409824,-0.2478824,-0.17503387,0.21033798,-0.19376016,-0.2576089,0.14494196,-0.1708073,-0.2834329,0.030747661,-0.17496282,-0.3214254,-0.18790486,-0.027312644,-0.18287124,0.16771458,0.010510341,-0.26199076,0.12381269,0.013388534,-0.2502091,0.025645398,-0.02668871,-0.2514847,-0.16458245,0.17106798,-0.2067972,0.119152516,0.1998061,-0.281578,0.09561631,0.18104993,-0.2959524,0.012589052,0.16399558,-0.30742136
thumbs_up,0.0,0.0,0.0,0.019188154,-0.24251819,-0.10129571,0.0015855868,-0.5325641,-0.15903424,-0.015036123,-0.76808566,-0.2059468,-0.030498993,-0.9995323,-0.25318837,-0.11457422,-0.47668004,-0.17242788,0.23322162,-0.4044886,-0.29000294,0.2647461,-0.35311583,-0.37308967,0.21284282,-0.35382238,-0.43096015,-0.16399065,-0.24904941,-0.17548308,0.23435014,-0.18398675,-0.26369905,0.24847037,-0.15864035,-0.296702,0.18209045,-0.17336082,-0.33678532,-0.17185505,-0.02948648,-0.1881071,0.17315611,0.017639896,-0.27858067,0.20094696,0.018744985,-0.27065212,0.15019071,-0.017798768,-0.27026775,-0.16057818,0.16712613,-0.21295415,0.10539904,0.20147195,-0.29146758,0.14090788,0.18178613,-0.29631528,0.10428246,0.15473141,-0.29763564
thumbs_up,0.0,0.0,0.0,0.008450862,-0.24486098,-0.099231996,-0.026989918,-0.53157836,-0.15039249,-0.044302415,-0.76950556,-0.18990654,-0.059325922,-0.9982362,-0.22808185,-0.1424192,-0.4777173,-0.17369586,0.19419861,-0.37006393,-0.28276822,0.19786249,-0.32434645,-0.35789916,0.118093915,-0.3323371,-0.41310665,-0.18720265,-0.25339097,-0.1768535,0.19533911,-0.15373543,-0.25326702,0.17099302,-0.1453259,-0.27699322,0.068588436,-0.15329263,-0.31395805,-0.19608377,-0.02810563,-0.18911162,0.14142393,0.048969097,-0.26497275,0.13062504,0.03859441,-0.24971576,0.03914289,-0.0011849361,-0.24844831,-0.18323071,0.18109347,-0.21477777,0.08209963,0.2385326,-0.28440836,0.088956706,0.20705342,-0.2892357,0.024129126,0.17790677,-0.29303864
thumbs_up,0.0,0.0,0.0,0.020642545,-0.2478199,-0.095965266,-0.0008133077,-0.54038006,-0.13839403,-0.01757732,-0.77307504,-0.17105137,-0.03041415,-0.99953496,-0.20091428,-0.10793628,-0.48516035,-0.13435854,0.24640697,-0.38067177,-0.22438857,0.21701452,-0.32469893,-0.28840116,0.11525404,-0.33174846,-0.34183556,-0.14855775,-0.27788875,-0.13759868,0.24088073,-0.17978348,-0.20429096,0.17438827,-0.16284093,-0.22739592,0.054623652,-0.17635746,-0.26518553,-0.15965874,-0.068710506,-0.15172043,0.191214,0.010591801,-0.21939652,0.13921855,0.014310886,-0.20824261,0.030463662,-0.025008602,-0.21119261,-0.14734891,0.11925126,-0.17966248,0.1300345,0.18568015,-0.24677444,0.098228686,0.17552046,-0.25807518,0.0024209789,0.16214904,-0.2683306
thumbs_up,0.0,0.0,0.0,0.009928517,-0.23746854,-0.1010448,-0.01685032,-0.52891415,-0.15012169,-0.031216007,-0.77079594,-0.18802921,-0.046917897,-0.9988963,-0.22441982,-0.12734677,-0.48379663,-0.15679888,0.20793845,-0.3901823,-0.25513533,0.1961756,-0.3308444,-0.324799,0.10770336,-0.3353533,-0.3809046,-0.16945572,-0.26626933,-0.15867776,0.21619892,-0.18498756,-0.23474438,0.1723178,-0.15981519,-0.2635791,0.063744694,-0.16273071,-0.304322,-0.17902555,-0.051921148,-0.1704303,0.17067821,0.011233498,-0.24367034,0.1415623,0.017406236,-0.23551512,0.042133063,-0.018273659,-0.2407824,-0.16581744,0.14342421,-0.196277,0.11756507,0.18911947,-0.26463634,0.11187317,0.17518583,-0.27595884,0.035961922,0.1573657,-0.28637376
thumbs_up,0.0,0.0,0.0,0.02176589,-0.23374182,-0.10601257,-0.005082734,-0.5355993,-0.14946821,-0.014515211,-0.7740466,-0.18194638,-0.02265893,-0.9997408,-0.21268381,-0.10655413,-0.49299833,-0.14720258,0.23954326,-0.40682796,-0.24201924,0.21321087,-0.34721354,-0.3082089,0.11693275,-0.3530502,-0.3631215,-0.14915505,-0.276156,-0.1465086,0.24097359,-0.19305123,-0.21982501,0.17764731,-0.16037866,-0.24599987,0.058251776,-0.17139113,-0.28488246,-0.16215622,-0.056552142,-0.15763426,0.1900881,0.0076816115,-0.23205315,0.14138931,0.024968449,-0.22442678,0.032854848,-0.013242038,-0.22860661,-0.15415047,0.14448045,-0.18358804,0.12541215,0.18366162,-0.2567563,0.09866167,0.17789915,-0.27142814,0.008475505,0.16185807,-0.2832636
thumbs_up,0.0,0.0,0.0,0.009640006,-0.24093027,-0.0952383,-0.018707389,-0.53473395,-0.13846678,-0.028755995,-0.77174544,-0.17209166,-0.041738763,-0.9991261,-0.20343395,-0.12732346,-0.47589296,-0.13994569,0.21264209,-0.37543675,-0.2302628,0.18068324,-0.32698905,-0.29823866,0.08670085,-0.33772594,-0.3556177,-0.16791025,-0.26473835,-0.14309268,0.21851583,-0.16810088,-0.21018058,0.14721455,-0.15640736,-0.23720211,0.02971821,-0.16952214,-0.27867705,-0.17735845,-0.05240575,-0.15626931,0.17636934,0.028269915,-0.22105215,0.1181229,0.034426525,-0.21207483,0.008546073,-0.0027490873,-0.2180252,-0.1642776,0.1423748,-0.18411544,0.12246223,0.20726876,-0.25065285,0.08871432,0.19077556,-0.2661399,-0.004697204,0.1716701,-0.27993897
